,bullishness,fract_negative,fract_positive,n_negative,n_positive,n_token,rating,style
28271,0.081,0.024691358024691357,0.1111111111111111,2,9,81,3.28,English India Pale Ale (IPA)
28272,0.0355,0.0,0.03614457831325301,0,3,83,3.12,English India Pale Ale (IPA)
28273,0.0086,0.02654867256637168,0.035398230088495575,3,4,113,2.68,English India Pale Ale (IPA)
28274,0.0524,0.010869565217391304,0.06521739130434782,1,6,92,3.1,English India Pale Ale (IPA)
28275,0.0,0.023255813953488372,0.023255813953488372,2,2,86,2.91,English India Pale Ale (IPA)
28276,0.0059,0.024242424242424242,0.030303030303030304,4,5,165,2.2,English India Pale Ale (IPA)
28277,0.0513,0.02702702702702703,0.08108108108108109,2,6,74,3.0,English India Pale Ale (IPA)
28278,0.0091,0.018691588785046728,0.028037383177570093,2,3,107,3.02,English India Pale Ale (IPA)
28279,0.0279,0.023121387283236993,0.05202312138728324,4,9,173,2.42,English India Pale Ale (IPA)
28280,0.0277,0.0594059405940594,0.0891089108910891,6,9,101,3.04,English India Pale Ale (IPA)
28281,0.0522,0.01818181818181818,0.07272727272727272,1,4,55,3.14,English India Pale Ale (IPA)
28282,0.1378,0.0,0.14772727272727273,0,13,88,3.4,English India Pale Ale (IPA)
28283,0.0282,0.0,0.02857142857142857,0,3,105,2.74,English India Pale Ale (IPA)
28284,0.0138,0.02857142857142857,0.04285714285714286,2,3,70,2.92,English India Pale Ale (IPA)
28285,-0.0046,0.03286384976525822,0.028169014084507043,7,6,213,2.58,English India Pale Ale (IPA)
28286,0.066,0.0,0.06818181818181818,0,6,88,2.16,English India Pale Ale (IPA)
28287,0.0458,0.015873015873015872,0.06349206349206349,1,4,63,2.46,English India Pale Ale (IPA)
28288,0.0132,0.022727272727272728,0.03636363636363636,5,8,220,3.06,English India Pale Ale (IPA)
28289,0.0114,0.03571428571428571,0.047619047619047616,3,4,84,3.1,English India Pale Ale (IPA)
28290,0.0561,0.0,0.057692307692307696,0,6,104,3.1,English India Pale Ale (IPA)
28291,0.0492,0.017094017094017096,0.06837606837606838,2,8,117,2.69,English India Pale Ale (IPA)
28292,0.0202,0.020833333333333332,0.041666666666666664,2,4,96,2.75,English India Pale Ale (IPA)
28293,0.0,0.04285714285714286,0.04285714285714286,3,3,70,2.86,English India Pale Ale (IPA)
28294,0.0902,0.019230769230769232,0.11538461538461539,1,6,52,3.0,English India Pale Ale (IPA)
28295,0.0,0.030303030303030304,0.030303030303030304,2,2,66,3.38,English India Pale Ale (IPA)
28296,0.0193,0.015873015873015872,0.03571428571428571,4,9,252,2.36,English India Pale Ale (IPA)
28297,0.0465,0.024390243902439025,0.07317073170731707,4,12,164,2.65,English India Pale Ale (IPA)
28298,-0.0308,0.05319148936170213,0.02127659574468085,5,2,94,3.13,English India Pale Ale (IPA)
28299,0.0204,0.021052631578947368,0.042105263157894736,2,4,95,2.77,English India Pale Ale (IPA)
28300,0.1139,0.0,0.1206896551724138,0,7,58,2.18,English India Pale Ale (IPA)
28301,0.0155,0.015873015873015872,0.031746031746031744,2,4,126,2.18,English India Pale Ale (IPA)
28302,-0.0253,0.03896103896103896,0.012987012987012988,3,1,77,1.55,English India Pale Ale (IPA)
28303,0.0235,0.03067484662576687,0.05521472392638037,5,9,163,3.25,English India Pale Ale (IPA)
28304,0.0458,0.024,0.072,3,9,125,3.05,English India Pale Ale (IPA)
28305,0.0488,0.02127659574468085,0.07234042553191489,5,17,235,2.77,English India Pale Ale (IPA)
28306,0.0,0.02197802197802198,0.02197802197802198,4,4,182,3.71,English India Pale Ale (IPA)
28307,0.0361,0.022556390977443608,0.06015037593984962,3,8,133,3.92,English India Pale Ale (IPA)
28308,-0.0159,0.058333333333333334,0.041666666666666664,7,5,120,2.8,English India Pale Ale (IPA)
28309,0.0368,0.012658227848101266,0.05063291139240506,1,4,79,4.1,English India Pale Ale (IPA)
28310,0.0294,0.015151515151515152,0.045454545454545456,1,3,66,3.04,English India Pale Ale (IPA)
28311,0.0176,0.024793388429752067,0.04297520661157025,15,26,605,2.72,English India Pale Ale (IPA)
28312,0.0181,0.031446540880503145,0.050314465408805034,5,8,159,2.91,English India Pale Ale (IPA)
28313,0.0715,0.02531645569620253,0.10126582278481013,2,8,79,3.95,English India Pale Ale (IPA)
28314,-0.0033,0.030303030303030304,0.026936026936026935,9,8,297,3.07,English India Pale Ale (IPA)
28315,-0.0392,0.09473684210526316,0.05263157894736842,9,5,95,1.64,English India Pale Ale (IPA)
28316,0.012,0.012195121951219513,0.024390243902439025,1,2,82,2.53,English India Pale Ale (IPA)
28317,0.045,0.011627906976744186,0.05813953488372093,2,10,172,3.05,English India Pale Ale (IPA)
28318,-0.0082,0.03389830508474576,0.025423728813559324,4,3,118,2.1,English India Pale Ale (IPA)
28319,0.0354,0.00909090909090909,0.045454545454545456,2,10,220,3.1,English India Pale Ale (IPA)
28320,0.0294,0.046875,0.078125,3,5,64,2.88,English India Pale Ale (IPA)
28321,0.0134,0.0136986301369863,0.0273972602739726,3,6,219,3.06,English India Pale Ale (IPA)
28322,0.0465,0.016129032258064516,0.06451612903225806,2,8,124,2.35,English India Pale Ale (IPA)
28323,0.0249,0.017094017094017096,0.042735042735042736,2,5,117,2.23,English India Pale Ale (IPA)
28324,-0.0513,0.05263157894736842,0.0,4,0,76,2.57,English India Pale Ale (IPA)
28325,0.0513,0.04395604395604396,0.0989010989010989,4,9,91,2.75,English India Pale Ale (IPA)
28326,0.0142,0.019417475728155338,0.03398058252427184,4,7,206,3.0,English India Pale Ale (IPA)
28327,0.0,0.016,0.016,2,2,125,3.0,English India Pale Ale (IPA)
28328,0.0169,0.01384083044982699,0.031141868512110725,4,9,289,2.05,English India Pale Ale (IPA)
28329,0.0226,0.048,0.072,6,9,125,2.99,English India Pale Ale (IPA)
28330,0.0148,0.022900763358778626,0.03816793893129771,3,5,131,2.41,English India Pale Ale (IPA)
28331,0.014,0.0,0.014084507042253521,0,1,71,2.68,English India Pale Ale (IPA)
28332,0.0381,0.00980392156862745,0.049019607843137254,1,5,102,3.35,English India Pale Ale (IPA)
28333,0.0588,0.0,0.06060606060606061,0,4,66,3.05,English India Pale Ale (IPA)
28334,0.0202,0.0425531914893617,0.06382978723404255,4,6,94,2.63,English India Pale Ale (IPA)
28335,0.0174,0.03636363636363636,0.05454545454545454,2,3,55,2.17,English India Pale Ale (IPA)
28336,0.006,0.024539877300613498,0.03067484662576687,4,5,163,2.07,English India Pale Ale (IPA)
28337,0.025,0.05333333333333334,0.08,4,6,75,2.9,English India Pale Ale (IPA)
28338,0.0,0.022727272727272728,0.022727272727272728,2,2,88,3.16,English India Pale Ale (IPA)
28339,0.0235,0.037037037037037035,0.06172839506172839,3,5,81,2.76,English India Pale Ale (IPA)
28340,0.0113,0.03529411764705882,0.047058823529411764,3,4,85,3.52,English India Pale Ale (IPA)
28341,0.0097,0.03,0.04,3,4,100,2.53,English India Pale Ale (IPA)
28342,0.0187,0.019230769230769232,0.038461538461538464,3,6,156,3.0,English India Pale Ale (IPA)
28343,0.0,0.015151515151515152,0.015151515151515152,1,1,66,2.73,English India Pale Ale (IPA)
28344,0.058,0.015151515151515152,0.07575757575757576,1,5,66,2.38,English India Pale Ale (IPA)
28345,0.0174,0.017857142857142856,0.03571428571428571,2,4,112,2.71,English India Pale Ale (IPA)
28346,-0.0373,0.05128205128205128,0.01282051282051282,4,1,78,3.0,English India Pale Ale (IPA)
28347,0.0165,0.05263157894736842,0.07017543859649122,6,8,114,3.0,English India Pale Ale (IPA)
28348,0.0418,0.02631578947368421,0.07017543859649122,3,8,114,3.0,English India Pale Ale (IPA)
28349,0.024,0.018518518518518517,0.043209876543209874,3,7,162,2.58,English India Pale Ale (IPA)
28350,0.0,0.037037037037037035,0.037037037037037035,5,5,135,2.98,English India Pale Ale (IPA)
28351,0.026,0.03636363636363636,0.06363636363636363,4,7,110,2.78,English India Pale Ale (IPA)
28352,0.0395,0.03333333333333333,0.075,4,9,120,3.21,English India Pale Ale (IPA)
28353,0.0223,0.047244094488188976,0.07086614173228346,6,9,127,3.84,English India Pale Ale (IPA)
28354,0.0886,0.018867924528301886,0.11320754716981132,1,6,53,3.19,English India Pale Ale (IPA)
28355,0.0215,0.022222222222222223,0.044444444444444446,2,4,90,2.85,English India Pale Ale (IPA)
28356,0.0,0.03773584905660377,0.03773584905660377,2,2,53,2.5,English India Pale Ale (IPA)
28357,-0.0132,0.05555555555555555,0.041666666666666664,12,9,216,2.4,English India Pale Ale (IPA)
28358,0.0116,0.04242424242424243,0.05454545454545454,7,9,165,2.27,English India Pale Ale (IPA)
28359,0.0084,0.03508771929824561,0.043859649122807015,4,5,114,2.7,English India Pale Ale (IPA)
28360,0.0807,0.0,0.08403361344537816,0,10,119,3.09,English India Pale Ale (IPA)
28361,0.0328,0.011235955056179775,0.0449438202247191,1,4,89,1.95,English India Pale Ale (IPA)
28362,0.0,0.03488372093023256,0.03488372093023256,3,3,86,2.95,English India Pale Ale (IPA)
28363,0.019,0.04,0.06,4,6,100,2.3,English India Pale Ale (IPA)
28364,-0.023,0.08641975308641975,0.06172839506172839,7,5,81,2.61,English India Pale Ale (IPA)
28365,0.0387,0.0,0.039473684210526314,0,3,76,3.44,English India Pale Ale (IPA)
28366,0.0404,0.031914893617021274,0.07446808510638298,3,7,94,3.02,English India Pale Ale (IPA)
28367,0.0654,0.027777777777777776,0.09722222222222222,2,7,72,3.0,English India Pale Ale (IPA)
28368,0.0311,0.010638297872340425,0.0425531914893617,2,8,188,3.63,English India Pale Ale (IPA)
28369,0.059,0.0136986301369863,0.07534246575342465,2,11,146,2.92,English India Pale Ale (IPA)
28370,0.0497,0.026143790849673203,0.0784313725490196,4,12,153,3.38,English India Pale Ale (IPA)
28371,0.0451,0.015625,0.0625,1,4,64,3.6,English India Pale Ale (IPA)
28372,0.0,0.05263157894736842,0.05263157894736842,3,3,57,2.48,English India Pale Ale (IPA)
28373,0.0474,0.03,0.08,3,8,100,4.18,English India Pale Ale (IPA)
28374,0.0373,0.0,0.0379746835443038,0,3,79,2.58,English India Pale Ale (IPA)
28375,0.0223,0.023076923076923078,0.046153846153846156,3,6,130,3.0,English India Pale Ale (IPA)
28376,0.026,0.034013605442176874,0.061224489795918366,5,9,147,3.05,English India Pale Ale (IPA)
28377,0.0556,0.029411764705882353,0.08823529411764706,2,6,68,3.31,English India Pale Ale (IPA)
28378,0.0377,0.035398230088495575,0.0752212389380531,8,17,226,2.75,English India Pale Ale (IPA)
28379,0.0536,0.02830188679245283,0.08490566037735849,3,9,106,3.38,English India Pale Ale (IPA)
28380,0.0473,0.0,0.04838709677419355,0,3,62,3.15,English India Pale Ale (IPA)
28381,0.0483,0.0033112582781456954,0.052980132450331126,1,16,302,3.0,English India Pale Ale (IPA)
28382,0.0114,0.023529411764705882,0.03529411764705882,2,3,85,3.16,English India Pale Ale (IPA)
28383,-0.0321,0.07954545454545454,0.045454545454545456,7,4,88,3.1,English India Pale Ale (IPA)
28384,0.0,0.043478260869565216,0.043478260869565216,3,3,69,2.85,English India Pale Ale (IPA)
28385,0.0817,0.010752688172043012,0.0967741935483871,1,9,93,3.0,English India Pale Ale (IPA)
28386,0.0279,0.02912621359223301,0.05825242718446602,3,6,103,2.63,English India Pale Ale (IPA)
28387,0.0,0.05714285714285714,0.05714285714285714,6,6,105,2.83,English India Pale Ale (IPA)
28388,-0.0245,0.057692307692307696,0.03205128205128205,9,5,156,3.3,English India Pale Ale (IPA)
28389,0.0183,0.018867924528301886,0.03773584905660377,1,2,53,3.66,English India Pale Ale (IPA)
28390,0.012,0.024844720496894408,0.037267080745341616,4,6,161,2.85,English India Pale Ale (IPA)
28391,0.1112,0.014925373134328358,0.13432835820895522,1,9,67,3.53,English India Pale Ale (IPA)
28392,0.0695,0.0,0.072,0,9,125,2.96,English India Pale Ale (IPA)
28393,0.0628,0.018867924528301886,0.08490566037735849,2,9,106,3.69,English India Pale Ale (IPA)
28394,-0.0104,0.021052631578947368,0.010526315789473684,2,1,95,2.45,English India Pale Ale (IPA)
28395,0.0,0.046875,0.046875,3,3,64,2.85,English India Pale Ale (IPA)
28396,0.0,0.026490066225165563,0.026490066225165563,4,4,151,2.93,English India Pale Ale (IPA)
28397,0.0129,0.04054054054054054,0.05405405405405406,6,8,148,2.55,English India Pale Ale (IPA)
28398,-0.0105,0.03225806451612903,0.021505376344086023,3,2,93,2.57,English India Pale Ale (IPA)
28399,0.0282,0.014492753623188406,0.043478260869565216,1,3,69,3.57,English India Pale Ale (IPA)
28400,-0.0172,0.05405405405405406,0.036036036036036036,6,4,111,2.37,English India Pale Ale (IPA)
28401,0.0331,0.043859649122807015,0.07894736842105263,5,9,114,3.13,English India Pale Ale (IPA)
28402,0.0196,0.030612244897959183,0.05102040816326531,3,5,98,2.17,English India Pale Ale (IPA)
28403,0.0457,0.028846153846153848,0.07692307692307693,3,8,104,3.51,English India Pale Ale (IPA)
28404,0.094,0.014285714285714285,0.11428571428571428,1,8,70,4.0,English India Pale Ale (IPA)
28405,0.0741,0.0,0.07692307692307693,0,10,130,4.08,English India Pale Ale (IPA)
28406,0.1542,0.0,0.16666666666666666,0,4,24,4.08,English India Pale Ale (IPA)
28407,0.062,0.023809523809523808,0.08928571428571429,4,15,168,4.45,English India Pale Ale (IPA)
28408,0.0382,0.013157894736842105,0.05263157894736842,4,16,304,3.97,English India Pale Ale (IPA)
28409,0.0448,0.0,0.04580152671755725,0,6,131,4.21,English India Pale Ale (IPA)
28410,0.069,0.0,0.07142857142857142,0,14,196,3.93,English India Pale Ale (IPA)
28411,0.0,0.020833333333333332,0.020833333333333332,2,2,96,3.9,English India Pale Ale (IPA)
28412,0.0092,0.02857142857142857,0.0380952380952381,3,4,105,3.73,English India Pale Ale (IPA)
28413,0.0707,0.015957446808510637,0.09042553191489362,3,17,188,4.13,English India Pale Ale (IPA)
28414,0.0578,0.0,0.05952380952380952,0,10,168,3.97,English India Pale Ale (IPA)
28415,0.0515,0.03767123287671233,0.09246575342465753,11,27,292,4.0,English India Pale Ale (IPA)
28416,0.0516,0.006666666666666667,0.06,1,9,150,4.08,English India Pale Ale (IPA)
28417,0.0381,0.00980392156862745,0.049019607843137254,1,5,102,3.8,English India Pale Ale (IPA)
28418,0.0935,0.014925373134328358,0.11442786069651742,3,23,201,4.3,English India Pale Ale (IPA)
28419,0.0358,0.007352941176470588,0.04411764705882353,1,6,136,3.9,English India Pale Ale (IPA)
28420,0.0314,0.01948051948051948,0.05194805194805195,3,8,154,4.45,English India Pale Ale (IPA)
28421,0.1382,0.0,0.14814814814814814,0,8,54,4.23,English India Pale Ale (IPA)
28422,0.0396,0.03125,0.07291666666666667,3,7,96,4.03,English India Pale Ale (IPA)
28423,0.0242,0.030303030303030304,0.05555555555555555,6,11,198,4.29,English India Pale Ale (IPA)
28424,0.0153,0.0,0.015384615384615385,0,1,65,3.97,English India Pale Ale (IPA)
28425,0.05,0.02631578947368421,0.07894736842105263,4,12,152,4.24,English India Pale Ale (IPA)
28426,0.0449,0.02617801047120419,0.07329842931937172,5,14,191,4.38,English India Pale Ale (IPA)
28427,0.063,0.025,0.09166666666666666,3,11,120,4.2,English India Pale Ale (IPA)
28428,0.073,0.007633587786259542,0.08396946564885496,1,11,131,4.15,English India Pale Ale (IPA)
28429,0.0577,0.013888888888888888,0.07407407407407407,3,16,216,4.06,English India Pale Ale (IPA)
28430,0.0275,0.012072434607645875,0.04024144869215292,6,20,497,3.67,English India Pale Ale (IPA)
28431,0.0516,0.036585365853658534,0.09146341463414634,6,15,164,4.17,English India Pale Ale (IPA)
28432,0.0168,0.02608695652173913,0.043478260869565216,3,5,115,4.33,English India Pale Ale (IPA)
28433,0.0313,0.016129032258064516,0.04838709677419355,2,6,124,4.05,English India Pale Ale (IPA)
28434,0.0456,0.026595744680851064,0.07446808510638298,5,14,188,4.07,English India Pale Ale (IPA)
28435,0.1054,0.043478260869565216,0.15942028985507245,3,11,69,3.88,English India Pale Ale (IPA)
28436,0.0469,0.016260162601626018,0.06504065040650407,2,8,123,3.79,English India Pale Ale (IPA)
28437,0.0184,0.023809523809523808,0.04285714285714286,5,9,210,4.13,English India Pale Ale (IPA)
28438,0.0345,0.010638297872340425,0.04609929078014184,3,13,282,4.27,English India Pale Ale (IPA)
28439,0.0615,0.02158273381294964,0.08633093525179857,3,12,139,4.47,English India Pale Ale (IPA)
28440,0.0096,0.009708737864077669,0.019417475728155338,1,2,103,3.45,English India Pale Ale (IPA)
28441,0.0264,0.0228310502283105,0.0502283105022831,5,11,219,4.35,English India Pale Ale (IPA)
28442,0.0504,0.0,0.05172413793103448,0,3,58,3.94,English India Pale Ale (IPA)
28443,0.0667,0.03571428571428571,0.10714285714285714,2,6,56,3.71,English India Pale Ale (IPA)
28444,0.0717,0.008333333333333333,0.08333333333333333,1,10,120,3.95,English India Pale Ale (IPA)
28445,0.064,0.025423728813559324,0.09322033898305085,3,11,118,4.07,English India Pale Ale (IPA)
28446,0.0458,0.0,0.046875,0,3,64,4.09,English India Pale Ale (IPA)
28447,0.0172,0.026785714285714284,0.044642857142857144,3,5,112,3.96,English India Pale Ale (IPA)
28448,0.0428,0.0223463687150838,0.0670391061452514,4,12,179,4.02,English India Pale Ale (IPA)
28449,0.069,0.0,0.07142857142857142,0,4,56,3.77,English India Pale Ale (IPA)
28450,0.0317,0.010869565217391304,0.043478260869565216,1,4,92,3.98,English India Pale Ale (IPA)
28451,0.0703,0.013422818791946308,0.087248322147651,2,13,149,3.86,English India Pale Ale (IPA)
28452,0.0248,0.02577319587628866,0.05154639175257732,5,10,194,3.85,English India Pale Ale (IPA)
28453,0.0419,0.02185792349726776,0.06557377049180328,4,12,183,3.88,English India Pale Ale (IPA)
28454,0.0455,0.014150943396226415,0.06132075471698113,3,13,212,3.88,English India Pale Ale (IPA)
28455,0.0274,0.014084507042253521,0.04225352112676056,1,3,71,3.67,English India Pale Ale (IPA)
28456,0.0314,0.014705882352941176,0.047058823529411764,5,16,340,3.7,English India Pale Ale (IPA)
28457,0.0169,0.021739130434782608,0.0391304347826087,5,9,230,4.17,English India Pale Ale (IPA)
28458,0.0635,0.0,0.06557377049180328,0,4,61,4.0,English India Pale Ale (IPA)
28459,0.0324,0.03409090909090909,0.06818181818181818,3,6,88,4.0,English India Pale Ale (IPA)
28460,0.0562,0.008333333333333333,0.06666666666666667,1,8,120,4.0,English India Pale Ale (IPA)
28461,0.0394,0.01818181818181818,0.05909090909090909,4,13,220,3.02,English India Pale Ale (IPA)
28462,0.0641,0.014925373134328358,0.08208955223880597,2,11,134,4.3,English India Pale Ale (IPA)
28463,0.1035,0.014423076923076924,0.125,3,26,208,3.66,English India Pale Ale (IPA)
28464,0.05,0.012987012987012988,0.06493506493506493,1,5,77,3.74,English India Pale Ale (IPA)
28465,0.0309,0.03463203463203463,0.0670995670995671,16,31,462,4.41,English India Pale Ale (IPA)
28466,-0.0116,0.04819277108433735,0.03614457831325301,4,3,83,3.42,English India Pale Ale (IPA)
28467,0.048,0.016666666666666666,0.06666666666666667,3,12,180,4.05,English India Pale Ale (IPA)
28468,0.0315,0.02459016393442623,0.05737704918032787,3,7,122,4.28,English India Pale Ale (IPA)
28469,0.0212,0.029411764705882353,0.051470588235294115,4,7,136,3.73,English India Pale Ale (IPA)
28470,0.023,0.0,0.023255813953488372,0,2,86,3.82,English India Pale Ale (IPA)
28471,0.0127,0.02631578947368421,0.039473684210526314,2,3,76,2.91,English India Pale Ale (IPA)
28472,0.0299,0.01020408163265306,0.04081632653061224,1,4,98,4.35,English India Pale Ale (IPA)
28473,0.0281,0.0379746835443038,0.06751054852320675,9,16,237,4.12,English India Pale Ale (IPA)
28474,0.0846,0.009900990099009901,0.09900990099009901,1,10,101,4.55,English India Pale Ale (IPA)
28475,0.0296,0.02040816326530612,0.05102040816326531,2,5,98,3.83,English India Pale Ale (IPA)
28476,0.0813,0.0,0.0847457627118644,0,5,59,3.77,English India Pale Ale (IPA)
28477,0.0215,0.016574585635359115,0.03867403314917127,3,7,181,3.88,English India Pale Ale (IPA)
28478,0.0188,0.006369426751592357,0.025477707006369428,1,4,157,3.33,English India Pale Ale (IPA)
